#{"t_start": 1653573130.8973873, "env_id": null}
r,l,t
-157.0,89,5318.29611
-209.685714,89,5330.491604
-159.175,89,5342.566598
-227.714286,89,5354.618592
-129.258333,89,5366.935085
-207.32381,89,5379.417582
-112.766667,89,5391.472575
-264.397619,89,5403.828571
-145.816667,89,5415.896065
-396.458333,89,5428.38556
-213.571429,89,5440.830055
-90.283333,89,5452.71955
-305.909524,89,5465.002045
-292.0,89,5477.135043
-216.431349,89,5489.655542
-143.759524,89,5502.05853
-129.966667,89,5514.111529
-238.204762,89,5526.157025
-166.702381,89,5538.284023
-18.266667,89,5550.240028
-234.742857,89,5562.538532
-182.669048,89,5574.721534
-94.866667,89,5586.86854
-136.358333,89,5600.800041
-210.838095,89,5613.250045
-121.133333,89,5625.316548
-64.433333,89,5637.68005
-268.184524,89,5649.975553
-211.080952,89,5661.985553
-190.430952,89,5674.351056
-81.186508,89,5686.481057
-108.457143,89,5698.780558
-42.104762,89,5710.86206
-88.25,89,5722.805062
-151.428571,89,5734.753562
3.666667,89,5746.878062
-111.25,89,5758.983065
-2.95,89,5771.352064
-103.484524,89,5783.773066
-118.352381,89,5795.664066
-219.704762,89,5808.145065
-145.661905,89,5820.189067
-92.616667,89,5832.308065
-204.765079,89,5844.896569
-32.983333,89,5856.878065
-31.833333,89,5868.724065
-26.95,89,5882.397568
-97.383333,89,5894.435065
-59.4,89,5906.394065
-21.4,89,5918.268567
-12.15,89,5930.103067
-27.666667,89,5942.163566
1.3,89,5954.050089
-69.9,89,5966.162088
17.083333,89,5977.98709
22.7,89,5989.633584
-8.416667,89,6001.563083
-57.833333,89,6013.569582
-146.42381,89,6025.779079
-21.95,89,6037.753078
28.333333,89,6049.355077
-65.0,89,6061.152575
-174.416667,89,6073.229573
-45.583333,89,6084.960571
-53.05,89,6097.20057
-108.5,89,6109.126067
-60.166667,89,6121.069066
-243.161508,89,6133.552564
-226.566667,89,6145.772563
77.366667,89,6159.394059
-30.583333,89,6171.170059
-78.9,89,6183.092057
-31.121429,89,6194.893055
-95.8,89,6206.573553
-253.101227,89,6219.42455
-46.583333,89,6231.18555
-279.714286,89,6243.723049
36.8,89,6255.286046
3.5,89,6267.162043
15.483333,89,6279.001543
-93.433333,89,6291.105041
-155.066667,89,6303.224039
-39.183333,89,6315.10404
-3.333333,89,6327.037535
-65.933333,89,6338.892534
-309.791667,89,6351.511032
9.866667,89,6363.54903
-85.083333,89,6375.265527
-71.666667,89,6386.970526
-267.971429,89,6399.494523
5.433333,89,6411.096521
-46.8,89,6423.055017
