#{"t_start": 1654138182.9472842, "env_id": null}
r,l,t
-3333.0,119,6277.980747
-3249.0,119,6297.966248
-3647.0,119,6319.264746
-3694.0,119,6339.832746
-3100.0,119,6358.867247
-3975.0,119,6380.408245
-4018.0,119,6402.002249
-3715.0,119,6421.290246
-4111.0,119,6443.081246
-4080.0,119,6464.343747
-3565.0,119,6484.211246
-3571.0,119,6504.278747
-3585.0,119,6524.591244
-3849.0,119,6545.220746
-3508.0,119,6564.481247
-3568.0,119,6584.618247
-3634.0,119,6604.675748
-3518.0,119,6624.615745
-3624.0,119,6645.423747
-3229.0,119,6664.077246
-3882.0,119,6683.174258
-3557.0,119,6704.494745
-3717.0,119,6724.498246
-3595.0,119,6743.707747
-3761.0,119,6765.716244
-3420.0,119,6785.923247
-3591.0,119,6805.807747
-3511.0,119,6826.337745
-3756.0,119,6849.139246
-3610.0,119,6870.439748
-3846.0,119,17749.541717
-3318.0,119,17772.158221
-4169.0,119,17792.440351
-3833.0,119,17812.721417
-3664.0,119,17832.441993
-3570.0,119,17850.387302
-3564.0,119,17869.367345
-4055.0,119,17889.956939
-3711.0,119,17909.160086
-4013.0,119,17928.796606
-3734.0,119,17948.830241
-3537.0,119,17967.684927
-3776.0,119,17987.9901
-3544.0,119,18006.076819
-3030.0,119,18023.712744
-3514.0,119,18043.299059
-3807.0,119,18063.33831
-3506.0,119,18082.414543
-3702.0,119,18101.638755
-3818.0,119,18121.771944
-3747.0,119,18140.779146
-3997.0,119,18161.318319
-4369.0,119,18182.43699
-3677.0,119,18202.828167
-3333.0,119,18220.806374
-3650.0,119,18240.270064
-3274.0,119,18258.669771
-3134.0,119,18276.534487
-2962.0,119,18295.931178
-3259.0,119,18314.340384
-4264.0,119,18335.558048
-3603.0,119,18354.616742
-3521.0,119,18373.69244
-3954.0,119,18394.441438
-3491.0,119,18413.787982
-3565.0,119,18433.953136
-3355.0,119,18452.969077
-3430.0,119,18472.383906
-3736.0,119,18492.274647
-3354.0,119,18512.145363
-3732.0,119,18531.371584
-3363.0,119,18550.969794
-3604.0,119,18570.166004
-3598.0,119,18590.1177
-3092.0,119,18607.636431
-2806.0,119,18624.919664
-3796.0,119,18645.018854
-3153.0,119,18663.177073
-3342.0,119,18682.274777
-3124.0,119,18698.652022
-3575.0,119,18717.122734
-3752.0,119,18735.322452
-4049.0,119,18753.566666
-3853.0,119,18772.479871
-4296.0,119,18791.782569
-3433.0,119,18808.831305
-3939.0,119,18827.006022
-3695.0,119,18844.487253
-3550.0,119,18862.815967
-4122.0,119,18881.396174
-3606.0,119,18898.081414
-3906.0,119,18916.482126
-3357.0,119,18934.721839
-3575.0,119,18952.725059
-4146.0,119,18971.499263
-3204.0,119,18988.691498
-3855.0,119,19006.439721
-3162.0,119,19022.850965
-3782.0,119,19041.746216
-3779.0,119,19059.500554
-3328.0,119,19075.997736
-3555.0,119,19092.939317
-3134.0,119,19109.706318
-4042.0,119,19128.173751
-3708.0,119,19147.27062
-3457.0,119,19164.829967
-3241.0,119,19181.950787
-3835.0,119,19200.72357
-3241.0,119,19220.794813
-3604.0,119,19241.583533
-3276.0,119,19259.82678
-3263.0,119,19279.597993
-3193.0,119,19299.796199
-2628.0,119,19317.26894
-2531.0,119,19335.229172
-2860.0,119,19353.919389
-2322.0,119,19371.66862
-2663.0,119,19389.552345
-3043.0,119,19409.102546
-2991.0,119,19426.914771
-2739.0,119,19444.046007
-2850.0,119,19462.584223
-2663.0,119,19480.311949
-2483.0,119,19499.144165
-2918.0,119,19516.944892
-2869.0,119,19533.89563
-3046.0,119,19553.285385
-2747.0,119,19572.429371
-3132.0,119,19592.107261
-2894.0,119,19609.998528
-2712.0,119,19628.164228
-3128.0,119,19649.268379
-2909.0,119,19666.898452
-2448.0,119,19685.502479
-3023.0,119,19703.755966
-2781.0,119,19721.043419
-2866.0,119,19738.478345
-2809.0,119,19756.213244
-2403.0,119,19773.571627
-2727.0,119,19791.788978
-2493.0,119,19809.393821
-3100.0,119,19829.464124
-2548.0,119,19847.032939
-2475.0,119,19864.190749
-2551.0,119,19880.970052
-2903.0,119,19898.418843
-2777.0,119,19916.243615
-2347.0,119,19933.0719
-2851.0,119,19950.689667
-2643.0,119,19968.251932
-2842.0,119,19985.583695
-2716.0,119,20002.679457
-2545.0,119,20019.996213
-2984.0,119,20038.727448
-3139.0,119,20055.9397
