#{"t_start": 1653573153.4861283, "env_id": null}
r,l,t
-1445.100585,89,5104.730961
-1445.100585,89,5120.71345
-1445.100585,89,5136.448941
-1445.100585,89,5152.466432
-1445.100585,89,5168.421424
-1445.100585,89,5184.247415
-1445.100585,89,5200.157408
-1445.100585,89,5216.2954
-1445.100585,89,5232.193393
-1445.100585,89,5248.063388
-1445.100585,89,5263.95338
-1445.100585,89,5279.988874
-1445.100585,89,5296.470369
-1445.100585,89,5312.355363
-1445.100585,89,5328.243353
-1445.100585,89,5344.136845
-1445.100585,89,5360.169837
-1445.100585,89,5376.18183
-1445.100585,89,5392.070825
-1445.100585,89,5407.82532
-1445.100585,89,5423.845313
-1445.100585,89,5439.679305
-1445.100585,89,5455.516299
-1445.100585,89,5471.402795
-1445.100585,89,5487.36729
-1445.100585,89,5503.160286
-1445.100585,89,5519.126284
-1445.100585,89,5534.980289
-1445.100585,89,5551.064293
-1445.100585,89,5566.890301
-1445.100585,89,5583.059803
-1445.100585,89,5598.916806
-1445.100585,89,5614.963809
-1445.100585,89,5630.741812
-1445.100585,89,5646.501316
-1445.100585,89,5662.529817
-1445.100585,89,5678.490318
-1445.100585,89,5694.44132
-1445.100585,89,5710.282321
-1445.100585,89,5726.191823
-1445.100585,89,5742.319824
-1445.100585,89,5758.410325
-1445.100585,89,5774.317824
-1445.100585,89,5790.146824
-1445.100585,89,5806.217824
-1445.100585,89,5822.319327
-1445.100585,89,5838.516325
-1445.100585,89,5854.851825
-1445.100585,89,5870.903824
-1445.100585,89,5886.791825
-1445.100585,89,5902.694325
-1445.100585,89,5918.733824
-1445.100585,89,5934.74585
-1445.100585,89,5950.763847
-1445.100585,89,5966.535843
-1445.100585,89,5982.369843
-1445.100585,89,5998.244839
-1445.100585,89,6014.189337
-1445.100585,89,6029.990834
-1445.100585,89,6045.834333
-1445.100585,89,6061.67283
-1446.692948,89,6077.657328
-1444.94813,89,6093.551826
-1445.100585,89,6109.414823
-1445.100585,89,6125.354821
-1445.100585,89,6141.877318
-1445.100585,89,6157.795816
-1440.950585,89,6173.737813
-1447.425375,89,6189.704811
-1445.100585,89,6205.735309
-1445.100585,89,6221.569806
-1445.100585,89,6237.361804
-1445.100585,89,6253.313303
-1445.100585,89,6269.2658
-1445.100585,89,6285.147297
-1445.100585,89,6301.169295
-1445.100585,89,6316.916794
-1445.100585,89,6332.955794
-1445.100585,89,6348.871287
-1445.100585,89,6364.781784
-1445.100585,89,6380.73128
-1445.100585,89,6396.685279
-1445.100585,89,6412.796774
-1445.100585,89,6427.023271
-1445.100585,89,6441.184768
-1445.100585,89,6455.334764
-1446.692948,89,6469.646763
-1446.692948,89,6483.82176
-1446.692948,89,6497.952257
-1446.692948,89,6512.100752
-1446.692948,89,6526.210636
-1445.154935,89,6540.305111
-1445.154935,89,6554.400048
-1445.154935,89,6568.49699
-1445.154935,89,6582.619935
-1445.154935,89,6596.91538
-1445.154935,89,6610.98083
-1445.154935,89,6625.048783
-1445.154935,89,6639.232304
-1445.154935,89,6653.385781
-1445.154935,89,6667.72874
-1445.154935,89,6681.813817
-1445.154935,89,6695.92878
-1445.154935,89,6709.04455
-1445.154935,89,6721.352266
-1445.154935,89,6734.166034
-1445.154935,89,6746.277607
-1445.154935,89,6758.554223
-1445.154935,89,6770.83202
-1445.154935,89,6782.905158
-1445.154935,89,6795.102283
-1445.154935,89,6807.221164
-1445.154935,89,6819.808198
-1445.154935,89,6831.944684
-1445.154935,89,6844.287424
-1445.154935,89,6856.49388
-1445.154935,89,6868.618483
-1445.154935,89,6881.028402
-1445.154935,89,6893.144181
-1445.154935,89,6905.270092
-1445.154935,89,6917.621469
-1445.154935,89,6929.729044
-1445.154935,89,6941.736291
-1445.154935,89,6954.081929
-1445.154935,89,6966.143823
-1445.154935,89,6980.892512
-1445.154935,89,6995.196463
-1452.062361,89,7009.798451
-1338.146431,89,7024.336725
-1383.43129,89,7037.808696
-1406.543098,89,7051.874806
-1562.6196,89,7066.746292
-1562.6196,89,7081.894548
-1562.6196,89,7097.463451
-1562.6196,89,7110.884774
-1509.425936,89,7125.422303
-1562.6196,89,7139.652872
-1562.6196,89,7153.817037
-1562.6196,89,7168.085104
-1562.6196,89,7182.282827
-1562.6196,89,7196.735098
-1562.6196,89,7210.922563
-1562.6196,89,7225.143552
-1562.6196,89,7238.700546
-1562.6196,89,7251.546575
-1562.6196,89,7263.998244
-1562.6196,89,7276.328555
-1505.96115,89,7288.734809
-1456.694765,89,7300.846114
-1432.305274,89,7313.315372
-1562.6196,89,7325.962967
-1562.6196,89,7338.287098
-1562.6196,89,7350.725675
-1562.6196,89,7363.176765
-1562.6196,89,7375.658728
-1562.6196,89,7388.359599
-1562.6196,89,7400.737381
-1562.6196,89,7413.0527
-1562.6196,89,7425.511426
-1562.6196,89,7437.916992
-1562.6196,89,7450.759654
-1562.6196,89,7463.056019
-1562.6196,89,7475.369658
-1562.6196,89,7487.747509
-1562.6196,89,7500.021412
-1562.6196,89,7512.574181
-1562.6196,89,7525.107558
-1562.6196,89,7537.495282
-1562.6196,89,7549.863795
-1562.6196,89,7562.320441
-1562.6196,89,7575.099635
-1562.6196,89,7587.758577
-1562.6196,89,7600.031247
-1562.6196,89,7612.29274
-1562.6196,89,7624.751598
-1562.6196,89,7637.158556
-1562.6196,89,7649.581545
-1562.6196,89,7661.810442
-1562.6196,89,7674.413931
-1562.6196,89,7686.766873
-1562.6196,89,7699.377402
-1562.6196,89,7711.998145
-1562.6196,89,7724.507058
-1562.6196,89,7736.881568
-1562.6196,89,7749.208748
-1562.6196,89,7761.786369
-1562.6196,89,7774.531452
-1562.6196,89,7786.890313
-1562.6196,89,7799.212496
-1562.6196,89,7811.49023
-1562.6196,89,7823.865341
