episode,reward,total_throughput
2633,-3409.0,74
2634,-3017.0,79
2635,-3411.0,80
2636,-3819.0,66
2637,-3151.0,79
2638,-3141.0,77
2639,-3690.0,71
2640,-3254.0,77
2641,-3022.0,76
2642,-4277.0,66
2643,-3570.0,78
2644,-4240.0,74
2645,-2181.0,92
2646,-3180.0,77
2647,-2124.0,79
2648,-2491.0,75
2649,-3382.0,82
2650,-3072.0,75
2651,-3445.0,75
2652,-2937.0,75
2653,-2689.0,74
2654,-3615.0,69
2655,-3517.0,75
2656,-2345.0,85
2657,-2590.0,80
2658,-2888.0,79
2659,-2653.0,79
2660,-3858.0,67
2661,-1808.0,88
2662,-2358.0,84
2663,-3364.0,79
2664,-2690.0,77
2665,-2355.0,86
2666,-2375.0,81
2667,-3072.0,82
2668,-3193.0,74
2669,-2895.0,80
2670,-3071.0,77
2671,-3270.0,78
2672,-2711.0,84
2673,-3116.0,74
2674,-2444.0,90
2675,-2236.0,81
2676,-3119.0,82
2677,-2780.0,76
2678,-2854.0,85
2679,-2075.0,84
2680,-3783.0,63
2681,-3590.0,68
2682,-4150.0,63
2683,-3829.0,69
2684,-2424.0,83
2685,-2831.0,75
2686,-3275.0,78
2687,-1709.0,88
2688,-2818.0,73
2689,-2711.0,81
2690,-2810.0,76
2691,-5051.0,60
2692,-2759.0,70
2693,-2769.0,76
2694,-2865.0,73
2695,-3023.0,73
2696,-3289.0,75
2697,-2799.0,79
2698,-2117.0,80
2699,-2331.0,79
2700,-2506.0,83
2701,-3457.0,74
2702,-2700.0,81
2703,-3437.0,80
2704,-2525.0,85
2705,-3552.0,76
2706,-3364.0,71
2707,-2219.0,86
2708,-3179.0,72
2709,-2715.0,82
2710,-2314.0,94
2711,-3643.0,67
2712,-3917.0,68
2713,-5254.0,63
2714,-3152.0,82
2715,-2862.0,78
2716,-2307.0,86
2717,-2566.0,77
2718,-3011.0,74
2719,-1564.0,92
2720,-3736.0,65
2721,-3930.0,63
2722,-3271.0,79
2723,-2238.0,90
2724,-2531.0,78
2725,-2509.0,78
2726,-2003.0,86
2727,-2758.0,84
2728,-4289.0,66
2729,-3361.0,77
2730,-3302.0,76
2731,-3832.0,73
2732,-2887.0,78
2733,-3000.0,74
2734,-3026.0,68
2735,-2795.0,90
2736,-2937.0,78
2737,-4803.0,66
2738,-4026.0,73
2739,-2831.0,90
2740,-2067.0,85
2741,-3056.0,73
2742,-2651.0,75
2743,-2454.0,84
2744,-1801.0,87
2745,-4189.0,64
2746,-2665.0,84
2747,-3372.0,67
2748,-2313.0,88
2749,-2215.0,82
2750,-3280.0,66
2751,-3592.0,69
2752,-2892.0,78
2753,-1758.0,92
2754,-2281.0,79
2755,-2640.0,80
2756,-3344.0,67
2757,-4145.0,75
2758,-2028.0,85
2759,-2176.0,81
2760,-4055.0,68
2761,-1984.0,95
2762,-2378.0,85
2763,-3936.0,64
2764,-3518.0,70
2765,-2539.0,80
2766,-2323.0,76
2767,-2473.0,79
2768,-2949.0,85
2769,-3139.0,73
2770,-3346.0,73
2771,-2637.0,78
2772,-4102.0,71
2773,-3254.0,82
2774,-3261.0,76
2775,-2859.0,77
2776,-2007.0,83
2777,-3149.0,82
2778,-3576.0,66
2779,-3869.0,72
2780,-2108.0,83
2781,-3102.0,80
2782,-3316.0,74
2783,-2791.0,82
2784,-2857.0,90
2785,-2048.0,92
2786,-2737.0,77
2787,-2908.0,82
2788,-3318.0,69
2789,-2057.0,87
2790,-2092.0,84
2791,-3289.0,71
2792,-2203.0,85
2793,-3117.0,74
2794,-3727.0,66
2795,-3943.0,73
2796,-2367.0,78
2797,-2457.0,78
2798,-2530.0,79
2799,-3083.0,73
2800,-1973.0,88
2801,-2577.0,83
2802,-2785.0,81
2803,-2385.0,86
2804,-2879.0,73
2805,-3564.0,70
2806,-2156.0,93
2807,-2578.0,87
2808,-2259.0,90
2809,-2611.0,80
2810,-1983.0,90
2811,-2859.0,74
2812,-2192.0,88
2813,-2138.0,93
2814,-2858.0,79
2815,-2141.0,86
2816,-2596.0,88
2817,-2151.0,89
2818,-2213.0,90
2819,-2543.0,88
2820,-3042.0,82
2821,-2277.0,80
2822,-1761.0,89
2823,-2874.0,71
2824,-1707.0,87
2825,-3109.0,75
2826,-2016.0,89
2827,-2448.0,80
2828,-2499.0,88
2829,-2638.0,77
2830,-4070.0,65
2831,-3000.0,76
2832,-3043.0,71
2833,-1909.0,87
2834,-4090.0,74
2835,-3319.0,72
2836,-3573.0,77
2837,-2303.0,79
2838,-4007.0,75
2839,-2860.0,79
2840,-3109.0,80
2841,-2048.0,90
2842,-4601.0,66
2843,-2433.0,81
2844,-2639.0,89
2845,-2884.0,78
2846,-2886.0,82
2847,-2245.0,86
2848,-2650.0,80
2849,-3389.0,68
2850,-2081.0,86
2851,-3055.0,72
2852,-3515.0,79
2853,-1780.0,87
2854,-3093.0,74
2855,-2685.0,84
2856,-2213.0,84
2857,-2808.0,81
2858,-3724.0,66
2859,-1864.0,87
2860,-4108.0,64
2861,-2804.0,91
2862,-2336.0,83
2863,-3381.0,74
2864,-3626.0,67
2865,-2575.0,81
2866,-2783.0,75
2867,-4855.0,55
2868,-4416.0,62
2869,-2127.0,78
2870,-3067.0,74
2871,-3105.0,73
2872,-3056.0,74
2873,-3315.0,70
2874,-4220.0,71
2875,-2612.0,79
2876,-2177.0,85
2877,-1736.0,89
2878,-4962.0,52
2879,-3238.0,81
2880,-3854.0,70
2881,-2118.0,79
2882,-2301.0,83
2883,-2872.0,88
2884,-1617.0,95
2885,-2624.0,76
2886,-3244.0,79
2887,-2548.0,80
2888,-2785.0,80
2889,-3026.0,80
2890,-3402.0,75
2891,-2324.0,89
2892,-2293.0,85
2893,-4164.0,66
2894,-2683.0,83
2895,-1972.0,91
2896,-2740.0,80
2897,-2658.0,77
2898,-2299.0,88
2899,-3246.0,74
2900,-2804.0,86
2901,-2372.0,85
2902,-2843.0,72
2903,-3747.0,74
2904,-3020.0,79
2905,-2467.0,85
2906,-2357.0,84
2907,-2048.0,89
2908,-4154.0,62
2909,-2047.0,84
2910,-1980.0,85
2911,-3116.0,80
2912,-2691.0,74
2913,-2456.0,81
2914,-2691.0,79
2915,-3813.0,73
2916,-5557.0,54
2917,-2742.0,74
2918,-1621.0,93
2919,-2872.0,72
2920,-2445.0,82
2921,-1577.0,89
2922,-2627.0,77
2923,-3900.0,68
2924,-2057.0,85
2925,-2883.0,84
2926,-2474.0,75
2927,-1822.0,84
2928,-2614.0,80
2929,-1376.0,96
2930,-3243.0,74
2931,-3703.0,67
2932,-2394.0,93
2933,-2347.0,83
2934,-2966.0,72
2935,-2495.0,79
2936,-2905.0,72
2937,-3292.0,76
2938,-2756.0,78
2939,-2582.0,84
2940,-3811.0,69
2941,-3087.0,76
2942,-4098.0,66
2943,-1704.0,91
2944,-3326.0,71
2945,-2699.0,77
2946,-3102.0,75
2947,-2400.0,82
2948,-3073.0,69
2949,-4650.0,57
2950,-2663.0,74
2951,-2322.0,86
2952,-1924.0,83
2953,-2121.0,78
2954,-3988.0,67
2955,-2867.0,76
2956,-2478.0,75
2957,-2529.0,71
2958,-3893.0,62
2959,-3532.0,68
2960,-2648.0,87
2961,-2654.0,75
2962,-2915.0,78
2963,-1351.0,92
2964,-2871.0,79
2965,-3207.0,74
2966,-2234.0,90
2967,-1935.0,87
2968,-2134.0,87
2969,-2958.0,75
2970,-3008.0,79
2971,-2643.0,81
2972,-3320.0,77
2973,-3956.0,68
2974,-2505.0,83
2975,-2257.0,86
2976,-2512.0,72
2977,-3006.0,71
2978,-1776.0,86
2979,-2528.0,79
2980,-2977.0,71
2981,-2197.0,83
2982,-1873.0,88
2983,-2265.0,72
2984,-4614.0,72
2985,-2753.0,82
2986,-3152.0,70
2987,-3813.0,60
2988,-1480.0,95
2989,-3281.0,69
2990,-3476.0,76
2991,-2963.0,78
2992,-3004.0,70
2993,-1925.0,90
2994,-2377.0,75
2995,-4356.0,68
2996,-3176.0,64
2997,-3161.0,75
2998,-4062.0,66
2999,-3118.0,68
3000,-3254.0,82
3001,-2762.0,85
3002,-2878.0,68
3003,-2316.0,80
3004,-2114.0,86
3005,-1991.0,85
3006,-4250.0,74
3007,-2927.0,69
3008,-2600.0,75
3009,-1479.0,92
3010,-3245.0,70
3011,-2214.0,86
3012,-2782.0,73
3013,-2448.0,77
3014,-3341.0,66
3015,-3631.0,65
3016,-2782.0,74
3017,-3093.0,64
3018,-2282.0,84
3019,-1996.0,88
3020,-2152.0,77
3021,-1839.0,89
3022,-3559.0,65
3023,-2964.0,84
3024,-2328.0,79
3025,-2304.0,75
3026,-2647.0,80
3027,-3968.0,59
3028,-4225.0,59
3029,-2246.0,78
3030,-1793.0,88
3031,-3847.0,68
3032,-2682.0,74
3033,-3271.0,73
3034,-3079.0,79
3035,-2369.0,79
3036,-2430.0,79
3037,-1954.0,84
3038,-3057.0,78
3039,-3216.0,76
3040,-2752.0,84
3041,-2634.0,77
3042,-2739.0,81
3043,-3045.0,67
3044,-3785.0,64
3045,-1771.0,89
3046,-1395.0,94
3047,-2574.0,83
3048,-2568.0,76
3049,-1764.0,88
3050,-2680.0,80
3051,-1881.0,92
3052,-2823.0,84
3053,-2619.0,73
3054,-2517.0,78
3055,-2866.0,70
3056,-2172.0,86
3057,-1337.0,94
3058,-1843.0,85
3059,-2542.0,77
3060,-3350.0,79
3061,-2348.0,80
3062,-3887.0,73
3063,-1543.0,84
3064,-1892.0,90
3065,-3584.0,67
3066,-2004.0,81
3067,-3280.0,67
3068,-2619.0,74
3069,-2518.0,79
3070,-1575.0,87
3071,-2139.0,88
3072,-2058.0,93
3073,-2565.0,82
3074,-1704.0,93
3075,-3147.0,70
3076,-3146.0,74
3077,-1939.0,83
3078,-3752.0,65
3079,-2040.0,82
3080,-2251.0,75
3081,-1852.0,84
3082,-2306.0,84
3083,-2800.0,79
3084,-1810.0,83
3085,-2539.0,78
3086,-2688.0,73
3087,-2603.0,85
3088,-2621.0,76
3089,-2291.0,85
3090,-2427.0,81
3091,-2775.0,72
3092,-1803.0,82
3093,-3041.0,77
3094,-2668.0,76
3095,-1700.0,86
3096,-1569.0,92
3097,-4434.0,58
3098,-2053.0,88
3099,-2204.0,83
3100,-1975.0,82
3101,-1836.0,84
3102,-1838.0,83
3103,-1726.0,87
3104,-2368.0,76
3105,-3354.0,66
3106,-2523.0,78
3107,-2159.0,75
3108,-2764.0,73
3109,-1343.0,94
3110,-1522.0,87
3111,-1786.0,90
3112,-2330.0,80
3113,-2509.0,77
3114,-1521.0,90
3115,-2041.0,75
3116,-3118.0,79
3117,-2701.0,78
3118,-2027.0,83
3119,-3594.0,69
3120,-3911.0,63
3121,-3492.0,63
3122,-2475.0,76
3123,-3085.0,70
3124,-2612.0,84
3125,-3581.0,68
3126,-2172.0,83
3127,-2973.0,76
3128,-3961.0,60
3129,-2149.0,84
3130,-2353.0,77
3131,-3132.0,70
3132,-2389.0,70
3133,-4677.0,63
3134,-3916.0,61
3135,-3080.0,80
3136,-2080.0,88
3137,-3995.0,67
3138,-3955.0,58
3139,-2162.0,83
3140,-2795.0,84
3141,-1985.0,84
3142,-3285.0,72
3143,-2232.0,74
3144,-2791.0,73
3145,-2596.0,84
3146,-2927.0,74
3147,-3251.0,70
3148,-4245.0,54
3149,-2035.0,83
3150,-2306.0,86
3151,-3558.0,67
3152,-2130.0,84
3153,-1958.0,83
3154,-1851.0,88
3155,-4134.0,69
3156,-3838.0,70
3157,-3766.0,68
3158,-2942.0,77
3159,-2913.0,76
3160,-3277.0,73
3161,-1942.0,83
3162,-3225.0,74
3163,-1768.0,84
3164,-3217.0,70
3165,-1501.0,86
3166,-2257.0,83
3167,-2251.0,75
3168,-1927.0,92
3169,-1627.0,87
3170,-1508.0,86
3171,-2301.0,83
3172,-2035.0,89
3173,-2237.0,79
3174,-2998.0,74
3175,-2420.0,83
3176,-2257.0,79
3177,-2065.0,80
3178,-2580.0,82
3179,-3220.0,71
3180,-3842.0,70
3181,-3069.0,78
3182,-1932.0,91
3183,-3576.0,69
3184,-2668.0,78
3185,-4188.0,68
3186,-2255.0,80
3187,-2908.0,82
3188,-2263.0,77
3189,-1227.0,93
3190,-2266.0,83
3191,-3160.0,71
3192,-2010.0,90
3193,-1773.0,83
3194,-3688.0,78
3195,-2479.0,77
3196,-2430.0,74
3197,-2399.0,88
3198,-1789.0,89
3199,-2446.0,85
3200,-1755.0,92
3201,-1830.0,91
3202,-2459.0,84
3203,-2363.0,85
3204,-2619.0,89
3205,-2501.0,79
3206,-4032.0,73
3207,-1132.0,101
3208,-2089.0,87
3209,-1506.0,91
3210,-1571.0,93
3211,-2038.0,84
3212,-3693.0,69
3213,-2103.0,78
3214,-2913.0,85
3215,-2116.0,85
3216,-2299.0,78
3217,-2861.0,81
3218,-1425.0,86
3219,-3615.0,71
3220,-1507.0,81
3221,-2755.0,80
3222,-1848.0,83
3223,-1982.0,85
3224,-1461.0,97
3225,-1034.0,94
3226,-1993.0,81
3227,-2152.0,82
3228,-2396.0,81
3229,-2568.0,75
3230,-2070.0,87
3231,-1847.0,85
3232,-1797.0,85
3233,-1540.0,88
3234,-2375.0,87
3235,-3255.0,73
3236,-2441.0,88
3237,-1646.0,86
3238,-2766.0,84
3239,-1596.0,87
3240,-1769.0,87
3241,-2625.0,81
3242,-1832.0,89
3243,-1709.0,85
3244,-1214.0,94
3245,-2746.0,74
3246,-1051.0,98
3247,-1278.0,92
3248,-1477.0,92
3249,-2240.0,80
3250,-1955.0,84
3251,-3079.0,83
3252,-3182.0,78
3253,-3499.0,76
3254,-1571.0,93
3255,-2054.0,82
3256,-1403.0,87
3257,-1743.0,85
3258,-2417.0,84
3259,-1765.0,89
3260,-2425.0,88
3261,-1214.0,95
3262,-2991.0,85
3263,-1460.0,87
3264,-1859.0,87
3265,-2804.0,82
3266,-2564.0,74
3267,-1483.0,95
3268,-2699.0,85
3269,-1846.0,92
3270,-1918.0,89
3271,-2968.0,84
3272,-1304.0,95
3273,-1516.0,98
3274,-3978.0,74
3275,-1882.0,95
3276,-1439.0,92
3277,-1860.0,94
3278,-2210.0,91
3279,-1544.0,94
3280,-2299.0,84
3281,-1292.0,89
3282,-2590.0,83
3283,-2458.0,80
3284,-1548.0,92
3285,-1569.0,87
3286,-2460.0,84
3287,-1978.0,87
3288,-972.0,98
3289,-1051.0,95
3290,-2123.0,84
3291,-2081.0,84
3292,-2122.0,87
3293,-1683.0,84
3294,-1653.0,91
3295,-1519.0,92
3296,-2022.0,88
3297,-1744.0,92
3298,-1806.0,89
3299,-2143.0,92
3300,-1647.0,86
3301,-2212.0,83
3302,-1518.0,90
3303,-2098.0,86
3304,-1528.0,95
3305,-2567.0,79
3306,-1210.0,94
3307,-1293.0,91
3308,-2451.0,80
3309,-1519.0,85
3310,-2751.0,78
3311,-2460.0,81
3312,-1276.0,92
3313,-2709.0,84
3314,-1960.0,90
3315,-2172.0,82
3316,-2400.0,87
3317,-992.0,97
3318,-1774.0,82
3319,-1317.0,92
3320,-1183.0,97
3321,-1862.0,87
3322,-3270.0,75
3323,-1472.0,90
3324,-2463.0,75
3325,-2153.0,83
3326,-1054.0,96
3327,-1933.0,93
3328,-1495.0,88
3329,-1978.0,83
3330,-1556.0,97
3331,-808.0,97
3332,-745.0,99
3333,-4057.0,67
3334,-1706.0,82
3335,-2482.0,81
3336,-1555.0,87
3337,-1922.0,86
3338,-2112.0,83
3339,-1968.0,83
3340,-2969.0,85
3341,-963.0,93
3342,-1830.0,84
3343,-1117.0,97
3344,-1868.0,83
3345,-2884.0,87
3346,-1136.0,97
3347,-1385.0,87
3348,-1340.0,94
3349,-1700.0,90
3350,-1614.0,92
3351,-2625.0,77
3352,-1358.0,90
3353,-1114.0,96
3354,-2313.0,83
3355,-943.0,96
3356,-1615.0,90
3357,-1488.0,96
3358,-1363.0,98
3359,-1332.0,96
3360,-1312.0,92
3361,-1481.0,96
3362,-1664.0,87
3363,-2334.0,81
3364,-2712.0,76
3365,-1687.0,85
3366,-3272.0,78
3367,-1615.0,85
3368,-3067.0,79
3369,-2582.0,80
3370,-1470.0,88
3371,-2073.0,87
3372,-2002.0,89
3373,-1847.0,85
3374,-1654.0,90
3375,-2883.0,80
3376,-4269.0,64
3377,-2853.0,85
3378,-1472.0,91
3379,-1693.0,91
3380,-1422.0,91
3381,-2626.0,86
3382,-1201.0,95
3383,-2297.0,81
3384,-1551.0,84
3385,-1290.0,96
3386,-2203.0,82
3387,-1529.0,86
3388,-1225.0,95
3389,-1659.0,96
3390,-1480.0,94
3391,-1068.0,86
3392,-727.0,95
3393,-2137.0,77
3394,-2761.0,71
3395,-1744.0,86
3396,-2921.0,83
3397,-2238.0,82
3398,-1338.0,88
3399,-959.0,90
3400,-2502.0,76
3401,-1834.0,83
3402,-1393.0,89
3403,-2271.0,78
3404,-2137.0,90
3405,-1223.0,94
3406,-1349.0,88
3407,-2078.0,83
3408,-920.0,97
3409,-1759.0,86
3410,-1893.0,83
3411,-1317.0,96
3412,-2145.0,87
3413,-1421.0,94
3414,-1363.0,95
3415,-1014.0,97
3416,-1526.0,92
3417,-895.0,100
3418,-1299.0,91
3419,-1218.0,93
3420,-1489.0,84
3421,-1945.0,87
3422,-1467.0,82
3423,-1840.0,94
3424,-1570.0,91
3425,-1355.0,92
3426,-2701.0,77
3427,-1600.0,90
3428,-1624.0,91
3429,-983.0,91
3430,-1713.0,86
3431,-1022.0,95
3432,-1506.0,82
3433,-1702.0,85
3434,-805.0,97
3435,-1021.0,97
3436,-2237.0,80
3437,-2707.0,75
3438,-1294.0,94
3439,-1073.0,96
3440,-2571.0,78
3441,-2054.0,78
3442,-2132.0,78
3443,-972.0,97
3444,-1972.0,84
3445,-4028.0,66
3446,-1337.0,94
3447,-1745.0,79
3448,-1630.0,84
3449,-1668.0,85
3450,-3392.0,77
3451,-2614.0,75
3452,-2779.0,73
3453,-1279.0,90
3454,-2159.0,78
3455,-1170.0,92
3456,-2351.0,75
3457,-2876.0,79
3458,-1475.0,84
3459,-1687.0,96
3460,-1101.0,95
3461,-2191.0,83
3462,-1251.0,96
3463,-1644.0,86
3464,-1260.0,91
3465,-1165.0,94
3466,-2412.0,87
3467,-2022.0,87
3468,-2299.0,85
3469,-2153.0,81
3470,-1258.0,96
3471,-1843.0,80
3472,-2027.0,76
3473,-871.0,94
3474,-2638.0,81
3475,-1094.0,88
3476,-1537.0,90
3477,-1533.0,96
3478,-2007.0,91
3479,-941.0,95
3480,-904.0,98
3481,-1065.0,96
3482,-1160.0,89
3483,-1809.0,84
3484,-1553.0,94
3485,-1461.0,83
3486,-1553.0,91
3487,-2742.0,76
3488,-2240.0,84
3489,-1389.0,92
3490,-2420.0,81
3491,-2118.0,76
3492,-2492.0,80
3493,-1869.0,87
3494,-2313.0,81
3495,-1167.0,91
3496,-3815.0,70
3497,-3683.0,80
3498,-2679.0,74
3499,-2429.0,82
3500,-2521.0,71
3501,-1759.0,95
3502,-3571.0,74
3503,-2184.0,78
3504,-1284.0,88
3505,-2109.0,87
3506,-2290.0,82
3507,-2020.0,76
3508,-3356.0,74
3509,-2451.0,76
3510,-1312.0,95
3511,-1198.0,96
3512,-2375.0,79
3513,-2300.0,84
3514,-2003.0,84
3515,-2426.0,89
3516,-2275.0,84
3517,-1767.0,90
3518,-1374.0,95
3519,-1141.0,93
3520,-2205.0,83
3521,-1373.0,86
3522,-2454.0,75
3523,-605.0,100
3524,-2219.0,77
3525,-3100.0,74
3526,-2214.0,75
3527,-1395.0,88
3528,-2371.0,82
3529,-2103.0,81
3530,-1405.0,87
3531,-1668.0,88
3532,-1552.0,95
3533,-2020.0,82
3534,-1681.0,92
3535,-1174.0,96
3536,-1407.0,92
3537,-3995.0,65
3538,-2489.0,78
3539,-1743.0,89
3540,-1561.0,88
3541,-2235.0,81
3542,-2470.0,80
3543,-3795.0,70
3544,-2553.0,79
3545,-929.0,90
3546,-3132.0,68
3547,-1370.0,90
3548,-1430.0,93
3549,-945.0,95
3550,-1260.0,93
3551,-1327.0,93
3552,-831.0,95
3553,-2410.0,84
3554,-1154.0,98
3555,-962.0,93
3556,-3787.0,74
3557,-1974.0,84
3558,-2654.0,74
3559,-822.0,99
3560,-1680.0,85
3561,-2006.0,79
3562,-1142.0,86
3563,-1373.0,96
3564,-1314.0,89
3565,-1028.0,95
3566,-3066.0,71
3567,-1623.0,92
3568,-1635.0,82
3569,-1629.0,86
3570,-1800.0,91
3571,-1956.0,89
3572,-1078.0,96
3573,-1277.0,93
3574,-2499.0,90
3575,-2629.0,79
3576,-2165.0,78
3577,-1039.0,96
3578,-1372.0,94
3579,-997.0,97
3580,-753.0,101
3581,-997.0,96
3582,-2487.0,83
3583,-1901.0,87
3584,-1562.0,88
3585,-1903.0,84
3586,-1238.0,96
3587,-1002.0,96
3588,-1502.0,95
3589,-2095.0,79
3590,-1085.0,97
3591,-2459.0,78
3592,-2629.0,80
3593,-1274.0,97
3594,-2440.0,73
3595,-1962.0,83
3596,-1180.0,92
3597,-934.0,94
3598,-3427.0,75
3599,-1568.0,88
3600,-1284.0,86
3601,-2048.0,84
3602,-996.0,96
3603,-852.0,94
3604,-897.0,96
3605,-1135.0,91
3606,-1348.0,88
3607,-2061.0,83
3608,-1250.0,88
3609,-1190.0,90
3610,-3106.0,76
3611,-949.0,98
3612,-1131.0,90
3613,-1183.0,96
3614,-1709.0,82
3615,-2000.0,84
3616,-737.0,98
3617,-1965.0,83
3618,-3115.0,76
3619,-809.0,97
3620,-1399.0,87
3621,-861.0,95
3622,-1080.0,88
3623,-1563.0,83
3624,-1183.0,96
3625,-1802.0,78
3626,-1224.0,92
3627,-1114.0,89
3628,-2141.0,77
3629,-1737.0,87
3630,-1095.0,89
3631,-1660.0,86
3632,-2159.0,85
3633,-1941.0,80
3634,-1447.0,91
3635,-1718.0,81
3636,-1628.0,87
3637,-1302.0,88
3638,-2061.0,75
3639,-1859.0,84
3640,-1020.0,93
3641,-1648.0,86
3642,-1026.0,96
3643,-1654.0,91
3644,-1357.0,84
3645,-1652.0,77
3646,-2098.0,81
3647,-1278.0,94
3648,-1846.0,82
3649,-1380.0,91
3650,-2129.0,77
3651,-750.0,97
3652,-2737.0,76
3653,-995.0,101
3654,-3467.0,83
3655,-2506.0,87
3656,-1519.0,85
3657,-1821.0,89
3658,-1630.0,86
3659,-2553.0,76
3660,-1442.0,87
3661,-1487.0,88
3662,-1660.0,89
3663,-1339.0,90
3664,-1415.0,91
3665,-881.0,93
3666,-1553.0,83
3667,-3283.0,72
3668,-2491.0,74
3669,-2851.0,70
3670,-1028.0,97
3671,-1868.0,78
3672,-1890.0,82
3673,-2926.0,71
3674,-1794.0,83
3675,-1339.0,92
3676,-1880.0,76
3677,-1864.0,82
3678,-2081.0,76
3679,-2509.0,81
3680,-1134.0,83
3681,-989.0,88
3682,-851.0,93
3683,-876.0,94
3684,-3086.0,75
3685,-934.0,95
3686,-2565.0,75
3687,-1219.0,86
3688,-1903.0,75
3689,-3061.0,73
3690,-2797.0,74
3691,-2353.0,75
3692,-1654.0,79
3693,-2495.0,71
3694,-1457.0,82
3695,-1500.0,91
3696,-1624.0,89
3697,-1639.0,86
3698,-1386.0,79
3699,-2091.0,85
3700,-1176.0,84
3701,-725.0,94
3702,-3031.0,77
3703,-2701.0,75
3704,-973.0,91
3705,-1143.0,91
3706,-2303.0,80
3707,-801.0,93
3708,-1271.0,93
3709,-2242.0,76
3710,-2465.0,76
3711,-1969.0,79
3712,-1581.0,84
3713,-1450.0,82
3714,-1611.0,84
3715,-1083.0,85
3716,-2835.0,77
3717,-2631.0,74
3718,-2203.0,76
3719,-1304.0,85
3720,-1034.0,86
3721,-1601.0,94
3722,-2255.0,75
3723,-2237.0,78
3724,-1223.0,92
3725,-1039.0,92
3726,-2246.0,80
3727,-1478.0,88
3728,-1292.0,82
3729,-1332.0,97
3730,-2301.0,76
3731,-1830.0,81
3732,-641.0,98
3733,-1529.0,85
3734,-1591.0,83
3735,-2068.0,78
3736,-2883.0,70
3737,-1342.0,84
3738,-2262.0,81
3739,-1611.0,94
3740,-2297.0,77
3741,-905.0,88
3742,-1371.0,92
3743,-1679.0,89
3744,-2232.0,85
3745,-822.0,97
3746,-1256.0,88
3747,-1186.0,95
3748,-2328.0,79
3749,-1976.0,82
3750,-1037.0,86
3751,-661.0,98
3752,-1957.0,81
3753,-2270.0,74
3754,-1461.0,84
3755,-1241.0,94
3756,-2042.0,78
3757,-1895.0,81
3758,-1636.0,91
3759,-1559.0,91
3760,-1341.0,92
3761,-536.0,96
3762,-1979.0,88
3763,-1313.0,90
3764,-1726.0,90
3765,-2129.0,78
3766,-1585.0,85
3767,-1581.0,84
3768,-977.0,89
3769,-2065.0,89
3770,-1073.0,92
3771,-1390.0,86
3772,-967.0,92
3773,-1447.0,91
3774,-763.0,97
3775,-1317.0,93
3776,-914.0,88
3777,-2182.0,78
3778,-996.0,98
3779,-2417.0,74
3780,-2791.0,74
3781,-2051.0,84
3782,-1397.0,85
3783,-956.0,92
3784,-2250.0,83
3785,-1043.0,90
3786,-1074.0,94
3787,-988.0,97
3788,-1596.0,83
3789,-2031.0,83
3790,-1673.0,80
3791,-2749.0,77
3792,-757.0,93
3793,-956.0,91
3794,-1681.0,90
3795,-1642.0,81
3796,-898.0,94
3797,-654.0,95
3798,-1859.0,81
3799,-3203.0,70
3800,-549.0,98
3801,-2167.0,84
3802,-3364.0,73
3803,-1756.0,92
3804,-1346.0,96
3805,-1135.0,95
3806,-1493.0,82
3807,-1374.0,87
3808,-1059.0,91
3809,-2137.0,86
3810,-1090.0,96
3811,-857.0,95
3812,-1542.0,84
3813,-1211.0,92
3814,-1656.0,92
3815,-1748.0,93
3816,-2042.0,82
3817,-1454.0,85
3818,-2131.0,74
3819,-1376.0,96
3820,-1437.0,93
3821,-642.0,99
3822,-1474.0,85
3823,-2360.0,79
3824,-1061.0,94
3825,-1136.0,95
3826,-1029.0,98
3827,-2216.0,86
3828,-992.0,96
3829,-967.0,96
3830,-738.0,97
3831,-667.0,98
3832,-1449.0,93
3833,-1256.0,96
3834,-1168.0,95
3835,-1021.0,97
3836,-1779.0,84
3837,-1394.0,90
3838,-1366.0,90
3839,-1083.0,99
3840,-3169.0,72
3841,-1417.0,85
3842,-1221.0,96
3843,-894.0,97
3844,-1965.0,80
3845,-2074.0,87
3846,-1545.0,97
3847,-1214.0,96
3848,-889.0,98
3849,-2289.0,91
3850,-1490.0,95
3851,-1551.0,83
3852,-2506.0,73
3853,-3241.0,78
3854,-1088.0,94
3855,-929.0,97
3856,-2579.0,83
3857,-870.0,96
3858,-1007.0,97
3859,-1004.0,97
3860,-1034.0,93
3861,-1564.0,86
3862,-1108.0,84
3863,-1568.0,83
3864,-1119.0,89
3865,-1042.0,96
3866,-2048.0,82
3867,-603.0,100
3868,-501.0,99
3869,-839.0,99
3870,-2023.0,83
3871,-1886.0,87
3872,-2052.0,82
3873,-1233.0,95
3874,-1081.0,93
3875,-657.0,98
3876,-2609.0,80
3877,-1091.0,94
3878,-1307.0,80
3879,-1728.0,90
3880,-1207.0,90
3881,-1380.0,88
3882,-2378.0,83
3883,-973.0,91
3884,-540.0,96
3885,-1004.0,91
3886,-762.0,94
3887,-1542.0,77
3888,-770.0,91
3889,-608.0,95
3890,-743.0,96
3891,-1164.0,85
3892,-751.0,94
3893,-782.0,93
3894,-555.0,96
3895,-1220.0,83
3896,-1259.0,93
3897,-1243.0,89
3898,-1080.0,90
3899,-642.0,93
3900,-1362.0,87
3901,-981.0,87
3902,-1958.0,80
3903,-1623.0,83
3904,-2319.0,78
3905,-2127.0,87
3906,-2359.0,73
3907,-1794.0,87
3908,-1754.0,86
3909,-1705.0,92
3910,-2034.0,75
3911,-1708.0,84
