#{"t_start": 1654003686.799771, "env_id": null}
r,l,t
-2280.0,179,14335.562775
-2179.0,179,14371.627378
-1804.0,179,14405.772022
-2158.0,179,14442.564665
-1689.0,179,14477.31185
-1556.0,179,14512.649045
-2423.0,179,14552.25072
-1684.0,179,14589.352932
-1604.0,179,14624.968665
-2236.0,179,14661.913405
-2585.0,179,14698.891141
-2308.0,179,14735.647393
-2325.0,179,14772.89265
-2160.0,179,14808.894418
-1924.0,179,14844.942691
-2396.0,179,14881.059969
-2504.0,179,14920.627733
-1604.0,179,14954.852027
-2382.0,179,14993.963298
-1968.0,179,15030.255588
-1829.0,179,15066.061381
-2251.0,179,15103.344667
-1460.0,179,15139.278465
-2240.0,179,15174.263767
-1778.0,179,15209.046074
-2534.0,179,15248.167353
-1435.0,179,15282.677166
-2226.0,179,15319.418469
-1992.0,179,15356.392148
-1642.0,179,15392.233181
-2132.0,179,15428.280808
-1626.0,179,15460.427606
-1613.0,179,15496.528393
-2471.0,179,15534.70371
-2314.0,179,15570.060638
-1888.0,179,15609.479056
-1485.0,179,15643.247097
-1684.0,179,15677.744172
-1816.0,179,15715.104735
-1995.0,179,15752.154335
-1808.0,179,15788.423973
-2200.0,179,15825.63212
-1605.0,179,15860.546812
-2367.0,179,15898.600987
-2150.0,179,15937.993174
-2166.0,179,15975.591882
-2323.0,179,16013.043107
-2124.0,179,16049.035853
-2028.0,179,16084.48911
-2062.0,179,16121.330361
-2299.0,179,16157.034133
-2114.0,179,16194.683884
-2185.0,179,16233.484145
-1905.0,179,16269.523415
-1796.0,179,16304.829702
-1531.0,179,16338.681499
-3115.0,179,16382.587126
-2200.0,179,16419.064361
-1687.0,179,16454.942184
-1853.0,179,16492.809038
-2554.0,179,16532.341925
-1721.0,179,16567.473434
-1579.0,179,16601.219491
-2376.0,179,16641.069006
-1595.0,179,16675.602621
-2001.0,179,16711.264748
-2126.0,179,16747.835888
-2275.0,179,16785.464541
-2129.0,179,16824.660698
-2276.0,179,16863.660376
-1925.0,179,16900.385087
-2386.0,179,16935.959317
-1812.0,179,16970.930061
-2225.0,179,17007.524801
-2542.0,179,17044.209548
-1361.0,179,17079.947811
-1437.0,179,17115.796573
-2301.0,179,17151.92735
-1709.0,179,17187.779618
-2004.0,179,17222.372402
-1104.0,179,17254.936203
-3167.0,179,17297.561945
-1678.0,179,17331.82824
-1695.0,179,17365.770039
-2158.0,179,17404.776735
-2206.0,179,17441.660531
-1597.0,179,17478.116404
-1692.0,179,17514.074337
-1387.0,179,17546.380872
-2367.0,179,17583.12538
-2378.0,179,17619.58593
-2151.0,179,17655.062025
-1743.0,179,17688.92666
-2175.0,179,17723.987307
-1717.0,179,17761.420454
-2218.0,179,17799.050616
-2171.0,179,17835.577307
-1793.0,179,17873.613499
-2030.0,179,17910.235216
-2119.0,179,17946.262445
-2198.0,179,17982.182686
-1434.0,179,18018.345933
-1732.0,179,18053.830695
-1643.0,179,18085.971977
-2059.0,179,18121.38575
-2415.0,179,18164.135478
-2363.0,179,18201.674735
-2386.0,179,18237.430515
-1504.0,179,18269.283819
-1381.0,179,18303.76011
-2359.0,179,18339.800394
-1927.0,179,18374.633688
-2309.0,179,18409.663981
-2084.0,179,18445.069474
-2360.0,179,18479.895339
-2081.0,179,18513.669281
-2338.0,179,18551.225704
-1717.0,179,18586.742711
-2235.0,179,18619.586287
