#{"t_start": 1654137440.171103, "env_id": null}
r,l,t
-4126.0,119,19364.371396
-4126.0,119,19391.748474
-4126.0,119,19418.599056
-4126.0,119,19443.466672
-4126.0,119,19468.57428
-4126.0,119,19493.389394
-4126.0,119,19517.97601
-4126.0,119,19542.657124
-4126.0,119,19567.387738
-4126.0,119,19592.154359
-4126.0,119,19616.794973
-4126.0,119,19641.395087
-4126.0,119,19665.955701
-4126.0,119,19690.610816
-4126.0,119,19715.012432
-4126.0,119,19739.637554
-4126.0,119,19764.258167
-4126.0,119,19788.813995
-4126.0,119,19813.299372
-4126.0,119,19837.830503
-4126.0,119,19862.772469
-4126.0,119,19887.285825
-4126.0,119,19911.672109
-4126.0,119,19936.006339
-4126.0,119,19961.908016
-4126.0,119,19988.836653
-4126.0,119,20015.871771
-4126.0,119,20042.572381
-4126.0,119,20069.845974
-4126.0,119,20096.874566
-4126.0,119,20124.017155
-4126.0,119,20150.901242
-4126.0,119,20178.166822
-4126.0,119,20206.478886
-4126.0,119,20233.933968
-4126.0,119,20261.394547
-4126.0,119,20288.991353
-4126.0,119,20316.009073
-4126.0,119,20343.007074
-4126.0,119,20370.524905
-4126.0,119,20398.598595
-4126.0,119,20425.876161
-4126.0,119,20452.969632
-4126.0,119,20480.193532
-4126.0,119,20507.50837
-4126.0,119,20534.802657
-4126.0,119,20562.025406
-4126.0,119,20590.037617
-4126.0,119,20617.29881
-4126.0,119,20644.61498
-4126.0,119,20672.09213
-4126.0,119,20699.866264
-4126.0,119,20727.037395
-4126.0,119,20754.231013
-4126.0,119,20782.494616
-4126.0,119,20810.106217
-4126.0,119,20837.272323
-4126.0,119,20864.667416
-4126.0,119,20892.429006
-4126.0,119,20919.505101
-4126.0,119,20946.717193
-4126.0,119,20975.077767
-4126.0,119,21002.840347
-4126.0,119,21030.042936
-4126.0,119,21057.901012
-4126.0,119,21085.0706
-4126.0,119,21113.517166
-4126.0,119,21141.298244
-4126.0,119,21168.558845
-4126.0,119,21196.029922
-4126.0,119,21222.98001
-4126.0,119,21250.367591
-4126.0,119,21277.633179
-4126.0,119,21305.564751
-4126.0,119,21333.033592
-4126.0,119,21360.113851
-4126.0,119,21387.460484
-4126.0,119,21414.773515
-4126.0,119,21442.245955
-4126.0,119,21470.416826
-4126.0,119,21497.487644
-4126.0,119,21524.503918
-4126.0,119,21551.172161
-4126.0,119,21579.050364
-4126.0,119,21605.652056
-4126.0,119,21632.375229
-4126.0,119,21658.967889
-4126.0,119,21686.899519
-4126.0,119,21713.601655
-4126.0,119,21740.279284
-4126.0,119,21766.839409
-4126.0,119,21793.742026
-4126.0,119,21820.822166
-4126.0,119,21847.485827
-4126.0,119,21874.545795
-4126.0,119,21902.716102
-4126.0,119,21929.48076
-4126.0,119,21956.159313
-4126.0,119,21983.377279
-4126.0,119,22010.269176
-4126.0,119,22037.189512
-4126.0,119,22064.134305
