#{"t_start": 1654003829.239354, "env_id": null}
r,l,t
-3045.0,179,15651.833334
-2813.0,179,15686.153516
-3015.0,179,15721.1457
-2514.0,179,15758.005888
-1671.0,179,15791.733619
-2929.0,179,15826.905354
-2721.0,179,15861.51009
-1726.0,179,15894.081355
-2000.0,179,15927.151124
-1745.0,179,15959.476403
-1540.0,179,15989.483206
-2306.0,179,16023.635982
-1885.0,179,16059.309762
-1639.0,179,16091.742559
-2527.0,179,16126.418838
-1522.0,179,16156.209657
-2024.0,179,16189.850455
-1658.0,179,16220.589271
-1910.0,179,16252.87077
-3124.0,179,16288.529047
-1994.0,179,16323.499407
-1742.0,179,16354.794385
-1578.0,179,16385.971401
-1772.0,179,16417.898945
-1799.0,179,16448.110042
-3775.0,179,16483.006109
-2482.0,179,16514.792239
-3411.0,179,16551.297346
-3377.0,179,16587.057983
-2521.0,179,16621.388159
-4028.0,179,16660.390304
-1654.0,179,16689.689052
-2130.0,179,16724.423766
-1832.0,179,16754.919027
-1955.0,179,16787.051782
-1766.0,179,16817.531557
-3237.0,179,16852.994803
-2418.0,179,16886.743573
-1825.0,179,16920.225838
-1918.0,179,16956.41611
-2852.0,179,16991.368373
-2769.0,179,17026.089653
-1619.0,179,17058.668453
-3067.0,179,17093.816735
-2087.0,179,17126.830032
-2539.0,179,17164.033809
-3109.0,179,17199.267097
-7947.0,179,17255.59927
-8791.0,179,17311.018743
-3000.0,179,17346.233649
-3118.0,179,17381.484612
-6541.0,179,17427.36997
-2717.0,179,17462.029029
-3067.0,179,17496.215125
-7408.0,179,17546.545078
-7973.0,179,17602.788023
-8137.0,179,17658.625017
-3183.0,179,17693.117725
-3039.0,179,17727.670446
-8207.0,179,17780.560537
-2712.0,179,17814.929783
-2747.0,179,17849.349036
-3078.0,179,17885.797782
-2919.0,179,17920.821545
-3019.0,179,17955.533318
-3043.0,179,17991.703081
-3069.0,179,18026.391862
-2930.0,179,18061.489139
-2878.0,179,18096.115428
-3188.0,179,18131.478209
-1738.0,179,18162.108521
-1874.0,179,18193.210335
-2086.0,179,18226.311137
-2019.0,179,18256.794457
-1728.0,179,18286.134216
-2106.0,179,18318.458097
-1849.0,179,18350.26854
-2666.0,179,18384.668986
-3032.0,179,18419.501472
-1616.0,179,18449.878053
-1895.0,179,18482.616135
-1685.0,179,18512.975773
-8803.0,179,18568.438674
-1953.0,179,18600.961839
-7677.0,179,18653.072846
-3689.0,179,18687.667538
-1884.0,179,18717.506788
-1556.0,179,18746.25456
-1789.0,179,18776.463815
-1996.0,179,18808.735569
-1927.0,179,18839.417339
-2755.0,179,18872.909108
-3766.0,179,18920.740767
-3034.0,179,18955.557035
-3363.0,179,18990.01381
-1836.0,179,19022.464091
-2630.0,179,19056.730373
-3306.0,179,19091.856649
-2845.0,179,19126.096438
-3254.0,179,19160.934724
-2927.0,179,19195.375514
-3034.0,179,19229.767307
-2892.0,179,19264.1911
-2992.0,179,19298.854394
-2864.0,179,19333.00967
-2911.0,179,19367.278445
-4018.0,179,19414.412642
-3030.0,179,19449.48492
-3029.0,179,19484.328701
-3005.0,179,19519.303987
-2907.0,179,19554.053276
-2884.0,179,19588.51507
-3432.0,179,19625.833346
-4967.0,179,19673.771564
-2940.0,179,19707.884362
-1735.0,179,19739.681174
-3058.0,179,19775.780466
-1671.0,179,19806.283789
-2891.0,179,19841.355589
-2845.0,179,19875.829886
-2710.0,179,19909.69019
-1741.0,179,19938.646521
-3420.0,179,19973.33932
-3424.0,179,20008.022122
-2917.0,179,20042.912916
-2300.0,179,20076.306724
-2518.0,179,20111.132025
-3002.0,179,20146.029325
-3195.0,179,20180.543632
-1396.0,179,20209.049472
-3362.0,179,20253.142225
-3150.0,179,20287.705526
-5915.0,179,20338.859447
-1832.0,179,20370.766386
-2635.0,179,20404.117886
-2443.0,179,20438.109969
-2912.0,179,20472.574132
-1904.0,179,20506.055901
-1610.0,179,20535.5898
-1468.0,179,20564.008274
-1703.0,179,20595.66173
-1616.0,179,20626.037747
-1830.0,179,20656.955292
-2511.0,179,20691.073325
-1548.0,179,20721.735432
-2699.0,179,20755.653031
-2895.0,179,20791.743128
-2780.0,179,20825.742275
-8744.0,179,20880.280744
-1959.0,179,20911.672464
-1827.0,179,20943.391185
-1773.0,179,20974.499922
-2984.0,179,21009.188645
-2994.0,179,21043.631875
-1706.0,179,21075.532637
-2780.0,179,21109.22539
-2676.0,179,21145.210634
-2772.0,179,21179.2739
-2814.0,179,21213.25017
-1816.0,179,21245.226958
-1705.0,179,21274.978259
-1966.0,179,21304.500569
-1300.0,179,21332.620888
-1095.0,179,21360.07159
-1376.0,179,21391.809365
-1267.0,179,21419.795279
-1636.0,179,21450.878179
-1126.0,179,21479.269673
-1495.0,179,21506.848714
-1851.0,179,21535.723265
-1286.0,179,21562.847875
-1720.0,179,21591.578481
-3040.0,179,21627.198028
-3149.0,179,21661.754121
-1938.0,179,21692.574276
